0.999993 1.59675
0.280788 2.11961
0.999982 1.61744
0.994029 1.68479
0.755502 1.824
0.281026 2.00802
0.280867 2.03444
0.813193 1.82098
0.280814 2.05579
0.996515 1.64607
0.632439 1.89862
0.280776 2.38173
0.280776 2.22786
0.280776 2.45558
0.280776 2.38168
0.280776 2.17599
0.996884 1.66147
0.280776 2.24085
0.800171 1.82679
0.994272 1.68668
0.991369 1.76061
0.280776 2.57392
0.281027 2.0363
1 1.57777
0.280776 2.32468
0.280776 2.43599
0.630739 1.98366
0.280776 2.1539
0.280807 2.08112
0.28078 2.12293
0.280776 2.18257
0.281095 2.0202
0.999909 1.6224
0.999517 1.65587
0.999886 1.63071
0.840602 1.76745
0.280776 2.17127
0.991539 1.74509
0.281098 2.01228
0.839834 1.78504
0.999431 1.65968
0.280778 2.14119
0.995757 1.67074
0.280776 2.28196
0.834934 1.78733
0.280776 2.16729
0.999996 1.61521
0.280776 2.45591
1 1.5832
0.999997 1.59983
0.709146 1.87799
0.281199 2.01152
0.630779 1.94724
1 1.57526
0.83826 1.78519
0.854095 1.76538
0.83101 1.79907
0.630842 1.91057
0.280776 2.15573
0.280776 2.41457
0.822172 1.81144
0.280977 2.04301
0.630752 1.97995
0.999833 1.6395
0.63075 1.98245
0.702778 1.90673
0.758688 1.85158
1 1.5863
0.280776 2.35839
0.631053 1.91014
0.280821 2.05936
0.280802 2.1101
0.999789 1.65343
0.630767 1.97195
0.280797 2.11375
0.993618 1.73886
0.280776 2.23659
0.630792 1.95943
0.280804 2.1138
0.845632 1.77896
0.632344 1.91016
0.280776 2.36307
0.632258 1.91313
0.631192 1.91604
0.280776 2.32496
0.280776 2.35199
0.80026 1.87913
0.791374 1.8816
0.280776 2.45393
0.993897 1.74648
0.630815 1.95482
0.992046 1.74999
0.992026 1.75716
0.999978 1.64237
0.280779 2.14399
0.999956 1.64726
0.280776 2.25163
0.999979 1.63191
0.832065 1.80411
0.280776 2.19795
0.280779 2.14789
0.280802 2.12269
0.282058 2.02269
0.280776 2.15552
0.280923 2.07128
0.630743 1.99346
0.280776 2.70853
0.280776 2.25193
0.99079 1.77388
0.994311 1.69634
0.630772 1.98099
0.280776 2.25536
0.280776 4.05344
0.81059 1.86294
1 1.60258
0.280776 2.39626
0.995235 1.69463
0.630749 1.98369
1 1.58752
0.280776 2.23773
0.280776 4.06031
0.280783 2.13863
0.280776 2.28609
0.630745 1.98806
0.280776 2.21919
0.991962 1.76779
0.999999 1.61092
0.280776 2.18852
0.280801 2.12321
0.280776 2.21752
0.831897 1.80551
0.280776 2.63137
1 1.60478
0.280785 2.13038
0.280787 2.12492
0.280776 2.20801
0.281218 2.0518
0.281076 2.06738
0.280776 2.54327
0.999999 1.61996
0.999594 1.65808
0.280776 2.18596
0.999959 1.64272
0.813713 1.83536
0.810215 1.86589
0.630935 1.91934
0.630738 2.01573
0.28081 2.09995
0.280776 2.32352
0.63074 2.00082
0.999886 1.64874
0.998559 1.6707
0.710309 1.88343
0.825832 1.82149
1 1.59498
0.9941 1.74006
0.281296 2.02788
0.99599 1.67775
0.822531 1.83396
0.280776 2.20272
0.280776 2.15892
0.280826 2.07282
0.280776 2.48591
0.280776 2.18954
0.843425 1.78089
0.280776 2.39373
0.999105 1.67358
0.280776 2.25351
0.999999 1.6323
0.991463 1.78078
0.994205 1.74985
0.997152 1.68496
0.992406 1.76618
0.700553 1.9176
0.994935 1.70332
0.725142 1.88612
0.994531 1.71599
0.994966 1.70012
0.280776 2.32673
0.99992 1.66705
0.999937 1.65582
0.281262 2.05207
0.282913 2.02899
0.280776 2.77649
0.280776 2.27949
0.849493 1.78081
0.70965 1.91283
0.280787 2.14391
0.63097 1.95824
0.630775 1.98672
0.281257 2.06926
0.832648 1.80858
0.996939 1.68535
0.280776 2.46435
0.631145 1.93365
0.63086 1.96056
0.280776 2.37119
0.280776 2.22309
0.630739 2.01639
0.999953 1.65225
0.280815 2.10098
0.816079 1.83712
0.63074 2.00555
0.281025 2.07155
0.630744 1.99802
0.280776 2.26379
0.280776 2.38958
0.814674 1.86031
0.280776 2.24001
0.280807 2.1164
0.280785 2.14453
0.28079 2.14386
0.630738 2.02476
0.280776 2.20717
0.280776 2.62947
1 1.6107
0.280776 2.44209
0.993271 1.76364
0.280813 2.1093
0.280776 2.18316
0.999994 1.64729
0.280776 2.52768
0.280836 2.07574
0.998834 1.67804
0.630751 1.99737
0.719663 1.9017
0.999999 1.64041
1 1.61216
0.280776 2.38277
0.998759 1.68356
0.280776 2.31228
0.280777 2.17023
0.280776 2.64091
0.280776 2.35049
0.630803 1.9662
0.631005 1.94048
0.829132 1.82326
0.280778 2.15696
0.826909 1.83518
0.834973 1.80604
0.999975 1.65204
0.843547 1.78509
0.281325 2.0506
0.280776 2.29172
0.630785 1.9827
0.999995 1.64213
0.280776 2.20832
0.999739 1.671
0.280776 4.05862
0.280776 2.17659
1 1.61817
0.63169 1.92294
0.992738 1.76506
0.280909 2.0753
0.280784 2.15165
0.280776 2.33844
0.630739 2.02059
0.813281 1.88427
0.696639 1.9199
0.99618 1.695
0.280776 2.19979
0.280776 2.71884
0.280778 2.16915
0.280781 2.15209
0.630797 1.97223
0.280776 2.71978
0.724945 1.90136
0.630763 1.98744
0.280777 2.17341
0.280809 2.11565
0.280792 2.13125
0.280792 2.12848
0.999999 1.6371
0.280776 2.23125
0.283629 2.04383
0.280776 2.39354
0.280776 2.25231
0.997835 1.69566
0.998243 1.69509
0.996209 1.70944
0.998691 1.69419
0.280776 2.45699
0.999995 1.65244
0.280815 2.11638
0.819213 1.85337
0.99266 1.76888
0.994896 1.7185
0.994663 1.73105
0.630806 1.97507
0.813215 1.88637
0.630739 2.02894
0.850473 1.78686
0.999364 1.67398
0.280776 2.43607
0.630745 2.00627
0.824119 1.84081
0.280776 2.24627
0.280776 2.37888
0.280776 2.46705
0.630742 2.02758
0.81512 1.86584
0.63074 2.0288
0.832945 1.81015
0.999951 1.65934
0.280776 2.74663
0.280776 2.35002
0.280935 2.08427
0.631451 1.93561
0.630801 1.97785
0.999185 1.69209
0.280776 2.40919
0.280821 2.11447
0.280776 2.25862
0.991799 1.78605
0.283811 2.0419
0.280823 2.10621
0.63141 1.93663
0.285666 2.0314
0.726638 1.89988
0.72695 1.88782
0.992854 1.76778
0.83796 1.80966
0.997418 1.70253
0.280828 2.10569
0.281317 2.07076
0.996757 1.70833
0.630753 1.99981
0.631144 1.94425
0.280776 2.23973
0.280776 2.25437
0.714044 1.91409
0.630853 1.9674
0.280776 2.31551
0.845735 1.79374
1 1.6156
0.722607 1.91046
1 1.61222
0.630746 2.00491
1 1.61916
0.280781 2.15787
0.281362 2.05446
1 1.62241
0.280836 2.09092
0.280776 4.05992
0.280776 2.38082
0.280776 2.25793
0.280776 2.32357
0.999999 1.64593
0.999989 1.65474
0.280776 2.45814
0.999301 1.68303
0.280777 2.17921
0.280776 2.39316
0.280776 2.40864
0.280776 2.22409
0.280778 2.1744
0.630842 1.9693
0.999444 1.67373
0.994437 1.76466
0.999972 1.65934
0.713632 1.91764
0.793297 1.88684
0.280776 2.67644
0.280788 2.15661
0.821479 1.84367
0.630798 1.99055
0.2808 2.13019
0.281029 2.07281
0.282199 2.05399
0.999336 1.68046
0.726285 1.90277
0.280776 2.21422
0.280776 2.33511
0.280776 2.20279
0.280776 2.50014
0.830864 1.83774
0.630745 2.02192
0.280777 2.19815
0.999998 1.64604
0.280776 2.44612
0.997505 1.70034
0.999978 1.65722
0.280776 2.22444
0.28084 2.08714
0.280794 2.14001
0.280779 2.16046
0.280789 2.14518
0.63202 1.92423
0.280778 2.17215
0.631044 1.96589
0.280776 2.21156
0.280776 2.37319
1 1.6324
0.280889 2.09343
0.28078 2.16517
0.280776 2.22965
0.997169 1.70903
0.280776 2.33435
0.630739 2.03629
0.280776 2.22141
0.996318 1.71107
0.995579 1.72499
0.994755 1.73168
0.280776 2.26394
0.284638 2.05291
0.720412 1.91943
0.280785 2.16082
0.993267 1.77766
0.994663 1.76503
0.631561 1.93642
1 1.6235
0.63081 1.98462
0.280776 2.34564
0.280776 2.33727
0.630738 2.03655
0.988979 1.79386
0.816506 1.87255
0.999999 1.64826
0.631188 1.9482
1 1.64655
0.280776 2.22153
0.280776 2.46245
0.631042 1.96874
0.822287 1.85372
0.999993 1.6585
0.863326 1.7974
0.732657 1.91184
1 1.63258
0.999968 1.66082
0.280776 2.38737
1 1.64579
0.280795 2.15089
0.854434 1.80697
0.280851 2.10763
0.280776 2.34585
0.280776 2.54975
0.280793 2.1544
0.833164 1.81178
0.280776 4.89212
0.828019 1.84149
0.630746 2.03371
0.826466 1.84212
0.806602 1.89194
0.28143 2.05799
0.632148 1.92986
0.280776 2.50555
0.280776 2.36273
0.280776 2.3509
0.280777 2.20384
0.630749 2.01133
0.632638 1.92589
0.630776 2.00325
0.731494 1.91546
0.630935 1.9706
0.281201 2.07453
0.630815 1.97809
0.996511 1.70952
0.280776 2.25859
0.999967 1.6618
0.280852 2.09812
0.718438 1.91957
0.280776 2.25374
0.632574 1.92981
0.280776 2.47208
0.999999 1.65348
0.999986 1.6606
0.280776 2.22576
0.280777 2.18761
0.280777 2.20004
0.998695 1.69425
0.630757 2.00749
0.280776 2.21774
0.280825 2.11377
0.280776 2.33731
0.284614 2.05768
0.999407 1.67572
0.815239 1.87494
0.280776 2.44417
0.280778 2.18233
0.280782 2.16273
0.99282 1.78063
0.732841 1.89291
0.280778 2.17475
0.860837 1.80576
0.822254 1.87177
0.999987 1.65971
1 1.62773
0.280776 2.40616
0.630745 2.03623
0.994034 1.77056
1 1.61996
0.813514 1.88734
0.280801 2.13173
0.999955 1.66358
0.999998 1.65378
0.998587 1.70054
0.808269 1.88827
0.281089 2.07858
0.630747 2.02276
0.280889 2.09575
0.995018 1.76066
0.28129 2.08152
0.280777 2.22094
0.281333 2.07664
0.983742 1.79847
0.824504 1.8702
0.280776 2.27874
0.631571 1.94608
0.702837 1.92623
0.280783 2.1631
0.280779 2.18385
0.99999 1.66232
0.823271 1.87132
0.995369 1.75836
0.830132 1.84227
0.630969 1.97569
0.280776 2.4122
0.280777 2.21762
0.800649 1.89603
0.280836 2.12165
0.280776 2.58892
0.280776 2.43226
0.280776 2.35505
0.280797 2.15398
0.63074 2.04519
0.280776 2.37305
0.63074 2.05336
0.999979 1.66347
0.736072 1.90215
0.995497 1.73186
0.631208 1.95463
0.280776 2.23265
0.999997 1.66042
0.739472 1.89766
0.632443 1.93086
0.630745 2.04512
0.815417 1.88735
0.280776 2.22271
0.630826 1.98464
0.631196 1.95516
0.280779 2.19175
0.280776 2.46157
0.280776 2.38169
0.280854 2.1034
0.280776 2.35488
1 1.62437
0.827293 1.84331
0.280919 2.09488
0.280776 2.33529
0.280776 2.41928
0.99413 1.78346
0.995445 1.75685
0.280776 2.26568
0.998723 1.70871
0.280776 2.3236
0.993161 1.78632
0.998757 1.69451
0.630767 2.01509
0.280825 2.12786
0.994114 1.78504
0.280777 2.21443
0.813097 1.88994
0.995002 1.77766
0.631808 1.93884
0.999988 1.66342
0.63075 2.03235
0.280776 2.54144
0.281124 2.09329
0.281503 2.06727
0.280776 2.46544
1 1.63078
0.280804 2.13231
0.720132 1.9202
0.999999 1.65435
0.734273 1.91074
0.630834 1.97889
0.998263 1.71174
0.280794 2.15476
0.799598 1.89656
0.63075 2.02936
0.994871 1.77878
0.280788 2.16297
0.280776 2.39982
0.281288 2.08203
0.280778 2.1925
0.834191 1.82306
0.280776 2.26713
0.281267 2.08923
0.280776 2.23149
1 1.65239
0.999453 1.67595
1 1.62117
0.63136 1.94971
0.280776 2.35778
0.630758 2.02818
0.81947 1.87536
0.996843 1.71904
1 1.65166
0.999961 1.66982
0.280782 2.16767
0.281294 2.08137
0.630774 2.00819
0.999962 1.66391
0.630747 2.04459
0.280802 2.13776
0.631021 1.97489
0.280776 2.22136
0.280776 2.22746
0.280776 2.48958
0.842001 1.81518
0.996492 1.72553
0.280777 2.21418
0.280776 2.54643
0.631358 1.95039
1 1.64433
0.63076 2.0153
0.63082 1.98654
0.280776 2.44088
0.280776 2.57384
0.282095 2.05838
0.281848 2.06353
0.280777 2.19614
0.989316 1.79414
0.826855 1.85532
0.825612 1.86029
0.281897 2.05914
0.815988 1.8755
0.280779 2.19173
0.280776 2.33897
0.28078 2.16872
0.8077 1.89431
0.280926 2.09913
0.630754 2.04155
0.630789 2.0136
0.280777 2.20288
0.993447 1.79416
0.634892 1.93273
0.821412 1.87706
1 1.65811
0.818869 1.87797
0.841012 1.82935
0.28084 2.12819
0.28078 2.19235
0.28078 2.18954
0.995172 1.76147
0.280891 2.1059
0.816279 1.88152
0.851541 1.81646
0.63179 1.9488
0.630762 2.02524
0.730871 1.92957
0.997446 1.71937
0.280912 2.10135
0.280776 2.29321
0.738425 1.92452
0.984475 1.80698
0.996872 1.73319
0.999967 1.67206
0.999999 1.66163
0.280798 2.16008
0.827858 1.86882
0.999023 1.7047
0.280835 2.12926
1 1.65437
0.280776 2.36146
0.280777 2.21451
0.991766 1.80536
0.63074 2.05348
0.828491 1.84427
0.280806 2.13485
0.280776 2.48611
0.995558 1.74904
0.280782 2.17462
0.281347 2.08951
0.280782 2.17961
0.630835 1.99577
0.995658 1.73487
0.995454 1.76106
0.632582 1.93692
0.280776 2.2814
0.630822 1.999
0.992247 1.79879
0.280776 2.27823
0.280779 2.19369
0.847583 1.82032
0.999999 1.66065
0.280776 2.42027
0.743514 1.90855
0.993367 1.79567
0.999999 1.66102
0.999608 1.67775
0.281362 2.07965
0.630846 1.98092
0.999966 1.67561
0.809363 1.89855
0.631374 1.9645
0.999318 1.69745
0.280877 2.10938
0.280776 2.34118
0.280776 2.28861
1 1.65326
0.280784 2.16472
0.280776 2.34692
0.280776 2.49817
0.280845 2.12405
0.280776 2.56275
0.631384 1.96085
0.834433 1.8364
0.630757 2.03252
0.71647 1.93081
0.282322 2.06642
0.281062 2.09599
0.280855 2.12027
0.280783 2.16741
0.999503 1.68878
0.739229 1.91657
0.75009 1.8996
1 1.63239
0.630782 2.01456
0.630742 2.04665
0.280778 2.20263
0.280776 2.37476
0.280776 2.36334
0.280782 2.17076
0.63135 1.9671
0.631441 1.95115
0.999984 1.66473
0.99909 1.70419
0.280776 2.8915
0.826482 1.87443
0.280776 2.36991
0.2808 2.1559
0.282758 2.06214
0.285017 2.06092
0.280776 2.4482
0.999973 1.66712
0.280776 2.38831
1 1.63413
0.281564 2.06902
0.28079 2.16303
0.280776 2.2276
0.280776 2.23592
0.630763 2.02237
0.280777 2.21015
0.99999 1.66242
0.631215 1.96751
0.285125 2.06052
0.994424 1.78669
0.633001 1.9372
0.280783 2.19043
0.280776 2.57737
0.630738 2.06411
0.284318 2.06887
0.870009 1.81709
0.985707 1.81102
0.280776 2.96953
1 1.65153
0.996806 1.73535
0.995608 1.75961
0.996502 1.73637
0.999949 1.68319
0.999998 1.66518
0.280776 2.56918
0.744287 1.91001
0.999226 1.70489
0.995328 1.76372
0.791966 1.90346
0.999109 1.71812
0.280776 2.50332
0.280776 2.53526
0.280776 2.37859
0.280776 2.3702
0.826023 1.87913
0.989378 1.8109
0.280776 2.39181
0.99264 1.8055
0.280776 2.41421
0.280776 2.34725
0.280776 2.36718
0.280776 2.46598
0.816335 1.88626
0.632403 1.95248
0.99524 1.76512
0.994015 1.80113
0.280805 2.1653
0.282702 2.0772
0.280776 2.23346
0.630779 2.02996
0.726322 1.93141
0.280776 2.4185
0.280776 2.26031
0.280776 2.30334
0.631578 1.9538
0.993502 1.8015
0.99567 1.74033
0.280776 2.31755
0.995214 1.76935
0.841279 1.83168
0.998291 1.72705
0.994056 1.80006
0.997804 1.72969
0.280776 2.23092
0.630769 2.03341
0.630785 2.01969
0.632634 1.94131
0.280777 2.22838
0.280776 2.22871
0.630782 2.02245
0.994514 1.79454
0.824441 1.88504
0.994318 1.79536
0.850022 1.82932
0.280779 2.2055
0.631386 1.96859
0.630751 2.05066
0.829269 1.84498
0.992924 1.80168
0.999054 1.72357
0.997116 1.7351
0.630745 2.05701
0.63075 2.05335
0.718592 1.9338
0.631217 1.97283
0.828188 1.87747
0.28215 2.07853
0.280789 2.17254
0.281133 2.10052
0.836638 1.84116
0.83781 1.83915
0.28081 2.13486
0.280809 2.15253
0.994541 1.78928
0.820388 1.88618
0.998192 1.72941
0.630748 2.05701
0.630758 2.04168
0.280786 2.18192
0.854164 1.82778
0.281213 2.09914
0.855846 1.82098
0.631446 1.95596
0.630754 2.04395
0.829002 1.8659
0.864261 1.8206
0.630743 2.05846
0.997025 1.74295
